em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
0.0,0.0,0.009101050905883312,3,1 cup white sugar,0) Preheat the oven to 350 degrees F (175 degrees C).
0.0,0.2222222238779068,0.06921038031578064,3,1 teaspoon vanilla extract,1 cup packed brown sugar
0.0,0.0,0.12405828386545181,3,4 teaspoons cream of tartar,1 teaspoon vanilla extract
0.0,0.0,0.010671106167137623,3,4 teaspoons cream of tartar,1 cup vegetable oil
1.0,1.0,0.9694415926933289,3,4 teaspoons cream of tartar,4 teaspoons cream of tartar
0.0,0.0,0.011193627491593361,3,2 cups semisweet chocolate chips,1 teaspoon salt
1.0,1.0,0.9685473442077637,3,0) Preheat the oven to 350 degrees F (175 degrees C).,0) Preheat the oven to 350 degrees F (175 degrees C).
1.0,1.0,0.9732720851898193,3,"1) In a large bowl, cream together the butter, oil, brown sugar, and white sugar until smooth.","1) In a large bowl, cream together the butter, oil, brown sugar, and white sugar until smooth."
1.0,1.0,0.9698078632354736,3,2) Beat in the eggs and vanilla.,2) Beat in the eggs and vanilla.
1.0,1.0,0.973066508769989,3,"3) Combine the flour, baking soda, cream of tartar, and salt; stir into the creamed mixture.","3) Combine the flour, baking soda, cream of tartar, and salt; stir into the creamed mixture."
0.0,0.0,0.0408327691257,3,<no_answer>,"3) Combine the flour, baking soda, cream of tartar, and salt; stir into the creamed mixture."
1.0,1.0,0.9711627960205078,3,4) Mix in the chocolate chips and walnuts.,4) Mix in the chocolate chips and walnuts.
1.0,1.0,0.971065878868103,3,5) Drop dough by rounded teaspoons onto ungreased cookie sheets.,5) Drop dough by rounded teaspoons onto ungreased cookie sheets.
1.0,1.0,0.9714926481246948,3,"6) Bake for 12 to 15 minutes in the preheated oven, or until light brown.","6) Bake for 12 to 15 minutes in the preheated oven, or until light brown."
0.0,0.0,0.00960698351264,3,<no_answer>,350 degrees F
0.0,0.1764705926179886,0.3023536205291748,3,"6) Bake for 12 to 15 minutes in the preheated oven, or until light brown.",7) Allow cookies to cool on the baking sheets for a couple of minutes before transferring to wire racks to cool completely.
0.0,0.1764705926179886,0.25133591890335083,3,7) Allow cookies to cool on the baking sheets for a couple of minutes before transferring to wire racks to cool completely.,"6) Bake for 12 to 15 minutes in the preheated oven, or until light brown."
1.0,1.0,0.9738848805427551,3,7) Allow cookies to cool on the baking sheets for a couple of minutes before transferring to wire racks to cool completely.,7) Allow cookies to cool on the baking sheets for a couple of minutes before transferring to wire racks to cool completely.
0.0,0.11764705926179886,0.008874240331351757,3,"1 spaghetti squash, halved lengthwise and seeded",1) Spray a baking sheet with a thin layer of cooking spray.
0.0,0.20000000298023224,0.06545989960432053,3,"1 spaghetti squash, halved lengthwise and seeded","1 onion, chopped"
1.0,1.0,0.9673145413398743,3,"1 onion, chopped","1 onion, chopped"
1.0,1.0,0.9688025116920471,3,2 tablespoons minced garlic,2 tablespoons minced garlic
1.0,1.0,0.9708121418952942,3,2 (14 ounce) cans stewed tomatoes,2 (14 ounce) cans stewed tomatoes
1.0,1.0,0.9716236591339111,3,1 tablespoon dried basil,1 tablespoon dried basil
0.0,0.0,0.010052724741399288,3,black pepper to taste,1 cube vegetable bouillon
0.0,0.1666666716337204,0.022080186754465103,3,1 cup shredded mozzarella cheese,"1 (15 ounce) can black olives, chopped"
0.0,0.800000011920929,0.6509866118431091,3,1 cup shredded mozzarella cheese,1 cup shredded Parmesan cheese
0.0,0.0,0.23507356643676758,3,0) Preheat oven to 325 degrees F (165 degrees C).,1) Spray a baking sheet with a thin layer of cooking spray.
1.0,1.0,0.9705339074134827,3,1) Spray a baking sheet with a thin layer of cooking spray.,1) Spray a baking sheet with a thin layer of cooking spray.
1.0,1.0,0.9720203876495361,3,2) Place squash halves cut side down on the baking sheet.,2) Place squash halves cut side down on the baking sheet.
0.0,0.095238097012043,0.180946946144104,3,"4) Remove from oven, and cool.","3) Bake squash 35 minutes in the preheated oven, or until a knife can be easily inserted."
0.0,0.0,0.009352748282253742,3,<no_answer>,0) Preheat oven to 325 degrees F (165 degrees C).
1.0,1.0,0.9717923998832703,3,"6) Over medium heat, saute the onion and garlic until golden brown.","6) Over medium heat, saute the onion and garlic until golden brown."
1.0,1.0,0.9702510237693787,3,"7) Stir in tomatoes, basil, bouillon cube, and black pepper.","7) Stir in tomatoes, basil, bouillon cube, and black pepper."
1.0,1.0,0.9714113473892212,3,"8) Cook for about 15 minutes, or until you have a medium thick sauce.","8) Cook for about 15 minutes, or until you have a medium thick sauce."
1.0,1.0,0.9713723063468933,3,"9) Remove squash strands with a fork, reserving the shells.","9) Remove squash strands with a fork, reserving the shells."
1.0,1.0,0.973087728023529,3,"10) Layer each half with a spoonful of the sauce, a layer of spaghetti squash strands, olives, and mozzarella cheese.","10) Layer each half with a spoonful of the sauce, a layer of spaghetti squash strands, olives, and mozzarella cheese."
0.0,0.06451612710952759,0.4820137023925781,3,"10) Layer each half with a spoonful of the sauce, a layer of spaghetti squash strands, olives, and mozzarella cheese.","11) Repeat layers until shells are full, or until all of the ingredients are used."
1.0,1.0,0.9716582298278809,3,"11) Repeat layers until shells are full, or until all of the ingredients are used.","11) Repeat layers until shells are full, or until all of the ingredients are used."
1.0,1.0,0.9668440818786621,3,12) Top with Parmesan cheese.,12) Top with Parmesan cheese.
1.0,1.0,0.9709903597831726,3,"13) Bake for 20 minutes in the preheated oven, or until Parmesan cheese melts.","13) Bake for 20 minutes in the preheated oven, or until Parmesan cheese melts."
1.0,1.0,0.9709903597831726,3,"13) Bake for 20 minutes in the preheated oven, or until Parmesan cheese melts.","13) Bake for 20 minutes in the preheated oven, or until Parmesan cheese melts."
0.0,0.1428571492433548,0.3856547176837921,3,4 cups milk,"0) In a saucepan, heat milk, brown sugar, butter, salt and cinnamon."
0.0,0.0,0.06930972635746002,3,2 teaspoons butter or margarine,1/2 teaspoon ground cinnamon
1.0,1.0,0.9706474542617798,3,1/2 teaspoon ground cinnamon,1/2 teaspoon ground cinnamon
0.0,0.4444444477558136,0.17706215381622314,3,2 cups old-fashioned oats,"2 cups chopped, peeled apples"
0.0,0.0,0.16412833333015442,3,"2 cups chopped, peeled apples",1 cup raisins
0.0,0.0,0.08071795105934143,3,1 cup raisins,1/2 teaspoon ground cinnamon
0.0,0.0,0.032160304486751556,3,1 cup wheat germ,1/2 teaspoon ground cinnamon
