em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
1.0,1.0,0.9729205965995789,3,1 (21 ounce) can cherry pie filling,1 (21 ounce) can cherry pie filling
1.0,1.0,0.9713118076324463,3,1 (16.5 ounce) can pitted dark sweet cherries,1 (16.5 ounce) can pitted dark sweet cherries
0.0,0.4000000059604645,0.4835040271282196,3,1 (16.5 ounce) can pitted dark sweet cherries,1 (21 ounce) can cherry pie filling
1.0,1.0,0.9716113805770874,3,1 cup chopped walnuts,1 cup chopped walnuts
0.0,0.0,0.009454112499952316,3,<no_answer>,45 minutes
1.0,1.0,0.9713419079780579,3,"3/4 cup melted butter, divided","3/4 cup melted butter, divided"
0.0,0.0,0.009185314178466797,3,"3/4 cup melted butter, divided","1 pound fresh mushrooms, stems removed"
1.0,1.0,0.9713419079780579,3,"3/4 cup melted butter, divided","3/4 cup melted butter, divided"
1.0,1.0,0.9710427522659302,3,1 cup crushed seasoned croutons,1 cup crushed seasoned croutons
0.0,0.1818181872367859,0.022158987820148468,3,"1 (6 ounce) can crabmeat, drained",1 cup shredded mozzarella cheese
1.0,1.0,0.972239077091217,3,"1 pound lobster tail, cleaned and chopped","1 pound lobster tail, cleaned and chopped"
1.0,1.0,0.9710427522659302,3,1 cup crushed seasoned croutons,1 cup crushed seasoned croutons
0.0,0.0,0.022812291979789734,3,"1 pound lobster tail, cleaned and chopped",3 tablespoons minced garlic
1.0,1.0,0.9719593524932861,3,"2 tablespoons olive oil, divided","2 tablespoons olive oil, divided"
0.0,0.0,0.013242894783616066,3,"2 (6 ounce) skinless, boneless chicken breast halves",1 teaspoon Dijon mustard
0.0,0.2222222238779068,0.21380771696567535,3,1 1/2 tablespoons Cajun seasoning,1 tablespoon balsamic vinegar
0.0,0.25,0.08661174774169922,3,1 tablespoon balsamic vinegar,1 teaspoon Dijon mustard
0.0,0.25,0.08661174774169922,3,1 tablespoon balsamic vinegar,1 teaspoon Dijon mustard
0.0,0.0,0.012088711373507977,3,salt and black pepper to taste,1 teaspoon Dijon mustard
0.0,0.0,0.3290606737136841,3,1 cup arugula,2 cups mixed salad greens
0.0,0.1538461595773697,0.06492122262716293,3,"12 oil-packed sun-dried tomatoes, drained and sliced","1 avocado - peeled, pitted, and diced"
0.0,0.1538461595773697,0.06492122262716293,3,"12 oil-packed sun-dried tomatoes, drained and sliced","1 avocado - peeled, pitted, and diced"
0.0,0.0,0.010009236633777618,3,<no_answer>,"5 minutes on each side, or until juices run clear"
1.0,1.0,0.9725762009620667,3,"3 bone-in chicken breast halves, skinless","3 bone-in chicken breast halves, skinless"
1.0,1.0,0.9656626582145691,3,5 to 8 minutes,5 to 8 minutes
0.0,0.0,0.009426617994904518,3,<no_answer>,2 tablespoons vegetable oil
0.0,0.0,0.009349417872726917,3,<no_answer>,"1 (9 inch) frozen prepared pie crust, thawed"
0.0,0.0,0.009099364280700684,3,<no_answer>,1/2 teaspoon salt
0.0,0.0,0.009396810084581375,3,<no_answer>,1/2 cup sugar
0.0,0.0,0.009396810084581375,3,<no_answer>,1/2 cup sugar
0.0,0.5,0.3217182755470276,3,1/2 teaspoon baking powder,1/2 teaspoon ground nutmeg
1.0,1.0,0.9702404737472534,3,1 teaspoon ground cloves,1 teaspoon ground cloves
0.0,0.5,0.21236281096935272,3,1/2 teaspoon baking soda,1/2 teaspoon ground nutmeg
0.0,0.0,0.008823735639452934,3,175 degrees C,1/2 teaspoon ground nutmeg
1.0,1.0,0.9698994755744934,3,1 cup lemonade,1 cup lemonade
0.0,0.2222222238779068,0.09160007536411285,3,1 1/2 teaspoons Worcestershire sauce,1 tablespoon lime juice
0.0,0.20000000298023224,0.0096576027572155,3,1/2 teaspoon onion powder,1 (12 ounce) package corn tortillas
0.0,0.3636363744735718,0.010857396759092808,3,1 (12 ounce) package corn tortillas,1 1/2 teaspoons Worcestershire sauce
0.0,0.4285714328289032,0.1474246382713318,3,1 (8 ounce) package shredded sharp Cheddar cheese,1 (12 ounce) package corn tortillas
1.0,1.0,0.9716768860816956,3,1 (8 ounce) package shredded sharp Cheddar cheese,1 (8 ounce) package shredded sharp Cheddar cheese
1.0,1.0,0.9638245105743408,3,until soft,until soft
0.0,0.0,0.009837832301855087,3,<no_answer>,"1 1/2 tablespoons dried basil, or to taste"
0.0,0.20000000298023224,0.4677138030529022,3,6 minutes,"6 minutes, turning once, to an internal temperature of 160 degrees F (70 degrees C), or to desired doneness"
1.0,1.0,0.9700977802276611,3,2 1/2 cups all-purpose flour,2 1/2 cups all-purpose flour
0.0,0.0,0.009457162581384182,3,<no_answer>,until cookies begin to brown
1.0,1.0,0.9700890183448792,3,1/2 cup mayonnaise,1/2 cup mayonnaise
0.0,0.0,0.0862639769911766,3,2 tablespoons prepared horseradish,1/4 teaspoon salt
0.0,0.2857142984867096,0.11482138931751251,3,1/8 teaspoon dried oregano,1/4 teaspoon paprika
1.0,1.0,0.9717017412185669,3,1 1/2 pounds cubed beef stew meat,1 1/2 pounds cubed beef stew meat
1.0,1.0,0.9707934856414795,3,1 (28 ounce) can crushed tomatoes,1 (28 ounce) can crushed tomatoes
1.0,1.0,0.9716364741325378,3,1 (16 ounce) package frozen mixed vegetables,1 (16 ounce) package frozen mixed vegetables
0.0,0.1666666716337204,0.5259281396865845,3,"10 cubes beef bouillon, crumbled",1 1/2 pounds cubed beef stew meat
0.0,0.0,0.00924316793680191,3,<no_answer>,"2 Yukon Gold potatoes, cubed"
1.0,1.0,0.9709129333496094,3,1 cup heavy cream,1 cup heavy cream
1.0,1.0,0.9721054434776306,3,1 cup chopped peeled mango,1 cup chopped peeled mango
1.0,1.0,0.9718928337097168,3,1/4 cup minced fresh cilantro,1/4 cup minced fresh cilantro
0.0,0.6000000238418579,0.6036684513092041,3,2 tablespoons minced fresh mint,1/4 cup minced fresh mint
1.0,1.0,0.9709126949310303,3,1/2 teaspoon olive oil,1/2 teaspoon olive oil
0.0,0.4000000059604645,0.24441078305244446,3,1/4 cup minced fresh cilantro,1/4 cup chopped red onion
