em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
1.0,1.0,0.9726772904396057,0,old-fashioned flaky pie dough,old-fashioned flaky pie dough
1.0,1.0,0.959079384803772,0,2 hours,2 hours
0.0,0.6666666865348816,0.7781375646591187,0,ripe peaches,peaches
1.0,1.0,0.9676108956336975,0,medium bowl,medium bowl
1.0,1.0,0.9648323059082031,0,peaches,peaches
1.0,1.0,0.9649337530136108,0,sharp knife,sharp knife
0.0,0.0,0.28881749510765076,0,1 large egg|1 large egg yolk,2
0.0,0.0,0.009536455385386944,0,silver rum,about 15 minutes
0.0,0.6000000238418579,0.6090458035469055,0,3 1/2 ounces sugar (1/2 cup; 100g),3 1/2 ounces
0.0,0.0,0.4729178845882416,0,one 2–inch piece fresh ginger,2 inch
1.0,1.0,0.969417154788971,0,yogurt,yogurt
1.0,1.0,0.9551090598106384,0,lamb,lamb
0.0,0.0,0.574445903301239,0,saucepan,pan
0.0,0.6666666865348816,0.6587688326835632,0,30 minutes,25 to 30 minutes
1.0,1.0,0.9352486729621887,0,3,3
0.0,0.4000000059604645,0.9127486348152161,0,heat to medium-high,medium heat
0.0,0.5,0.3743547797203064,0,45 minutes,30 minutes
0.0,0.0,0.011162135750055313,0,rice,lamb
0.0,0.6666666865348816,0.7337192296981812,0,water,soaking water
0.0,0.5,0.826083779335022,0,large wooden spoon,spoon
1.0,1.0,0.9553631544113159,0,rice,rice
0.0,0.5,0.42045268416404724,0,small saucepan,large saucepan
1.0,1.0,0.9665839672088623,0,low heat,low heat
0.0,0.800000011920929,0.9424626231193542,0,for 10 minutes,10 minutes
1.0,1.0,0.9676804542541504,0,caramelized onions,caramelized onions
1.0,1.0,0.9561713337898254,0,pot,pot
1.0,1.0,0.9621517062187195,0,flour,flour
0.0,0.800000011920929,0.8811203241348267,0,stiff rubber spatula,rubber spatula
1.0,1.0,0.959672749042511,0,bowl,bowl
1.0,1.0,0.9577359557151794,0,egg,egg
1.0,1.0,0.962563693523407,0,spatula,spatula
1.0,1.0,0.9676108956336975,0,medium bowl,medium bowl
1.0,1.0,0.9676108956336975,0,medium bowl,medium bowl
0.0,0.0,0.0730363056063652,0,flour,butter
1.0,1.0,0.9618204236030579,0,butter,butter
0.0,0.6666666865348816,0.9236947894096375,0,to 375°f,375°f
0.0,0.0,0.009272532537579536,0,flour,room temperature
0.0,0.0,0.0097029535099864,0,dough,yes
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9618083834648132,0,dough,dough
1.0,1.0,0.9639261960983276,0,1 inch,1 inch
