em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
1.0,1.0,0.9712288975715637,0,1 (16 ounce) can frozen lemonade concentrate,1 (16 ounce) can frozen lemonade concentrate
0.0,0.0,0.11050623655319214,0,1 (16 ounce) can frozen lemonade concentrate,2 quarts cranberry juice
0.0,0.0,0.009154492989182472,0,<no_answer>,"1 (2 liter) bottle lemon-lime flavored carbonated beverage, chilled"
0.0,0.20000000298023224,0.4905792474746704,0,1 cup quick-cooking oats,1 1/2 cups toasted wheat germ
0.0,0.0,0.1184745579957962,0,2 teaspoons baking powder,1 cup packed brown sugar
0.0,0.2222222238779068,0.1388106644153595,0,1/2 cup unsweetened applesauce,1 cup packed brown sugar
0.0,0.0,0.04416593536734581,0,"2 egg, lightly beaten",1/2 cup canola oil
0.0,0.1818181872367859,0.07600831240415573,0,1/2 cup chopped walnuts or pecans,1 cup packed brown sugar
0.0,0.0,0.009141596034169197,0,<no_answer>,"2 egg, lightly beaten"
1.0,1.0,0.9718874096870422,0,"1 (8 ounce) package cream cheese, softened","1 (8 ounce) package cream cheese, softened"
1.0,1.0,0.9718874096870422,0,"1 (8 ounce) package cream cheese, softened","1 (8 ounce) package cream cheese, softened"
0.0,0.0,0.09131059050559998,0,2 cups all-purpose flour,"1/2 cup butter, softened"
1.0,1.0,0.9711734652519226,0,1/2 pound ground walnuts,1/2 pound ground walnuts
1.0,1.0,0.9698567390441895,0,2 cups all-purpose flour,2 cups all-purpose flour
1.0,1.0,0.9706209301948547,0,1/3 cup milk,1/3 cup milk
1.0,1.0,0.9719593524932861,0,"2 tablespoons olive oil, divided","2 tablespoons olive oil, divided"
0.0,0.0,0.01460302621126175,0,"2 (6 ounce) skinless, boneless chicken breast halves","1 avocado - peeled, pitted, and diced"
0.0,0.2222222238779068,0.21380771696567535,0,1 1/2 tablespoons Cajun seasoning,1 tablespoon balsamic vinegar
1.0,1.0,0.9712574481964111,0,1 tablespoon balsamic vinegar,1 tablespoon balsamic vinegar
0.0,0.25,0.08661174774169922,0,1 tablespoon balsamic vinegar,1 teaspoon Dijon mustard
0.0,0.0,0.012088711373507977,0,salt and black pepper to taste,1 teaspoon Dijon mustard
0.0,0.2222222238779068,0.282847136259079,0,1 cup arugula,"1 avocado - peeled, pitted, and diced"
0.0,0.0,0.09335101395845413,0,"12 oil-packed sun-dried tomatoes, drained and sliced",1 cup arugula
0.0,0.0,0.09363912791013718,0,"12 oil-packed sun-dried tomatoes, drained and sliced","2 tablespoons olive oil, divided"
0.0,0.0,0.0092897554859519,0,<no_answer>,5 minutes
0.0,0.0,0.00929818581789732,0,<no_answer>,"6 cups cubed, cooked chicken"
0.0,0.0,0.00929818581789732,0,<no_answer>,"6 cups cubed, cooked chicken"
0.0,0.0,0.00929818581789732,0,<no_answer>,"6 cups cubed, cooked chicken"
0.0,0.0,0.013282684609293938,0,"2 tablespoons slivered almonds, toasted",1/4 cup vegetable oil
0.0,0.0,0.013282684609293938,0,"2 tablespoons slivered almonds, toasted",1/4 cup vegetable oil
0.0,0.1538461595773697,0.037506017833948135,0,1 cup chopped onion,1 (10.75 ounce) can condensed cream of mushroom soup
0.0,0.2857142984867096,0.04337073490023613,0,1 cup chopped onion,1 tablespoon butter
0.0,0.1818181872367859,0.038064926862716675,0,1 (29 ounce) can diced tomatoes,1 cup shredded mozzarella cheese
0.0,0.2222222238779068,0.020758064463734627,0,1 tablespoon butter,1 (29 ounce) can diced tomatoes
0.0,0.0,0.013901791535317898,0,3 tablespoons chopped black olives,1 (10.75 ounce) can condensed cream of mushroom soup
0.0,0.1428571492433548,0.06698712706565857,0,1 cup shredded mozzarella cheese,1 (10.75 ounce) can condensed cream of mushroom soup
1.0,1.0,0.9701864123344421,0,1 (10.75 ounce) can condensed cream of mushroom soup,1 (10.75 ounce) can condensed cream of mushroom soup
0.0,0.0,0.1788681447505951,0,1/4 cup beef broth,1 (10.75 ounce) can condensed cream of mushroom soup
0.0,0.0,0.008808164857327938,0,<no_answer>,"In a large skillet, brown beef over medium heat."
1.0,1.0,0.9709323644638062,0,until heated through,until heated through
1.0,1.0,0.9719165563583374,0,"3 (10 ounce) packages frozen chopped spinach, thawed","3 (10 ounce) packages frozen chopped spinach, thawed"
1.0,1.0,0.9719165563583374,0,"3 (10 ounce) packages frozen chopped spinach, thawed","3 (10 ounce) packages frozen chopped spinach, thawed"
0.0,0.0,0.009442664682865143,0,1/2 teaspoon onion salt,"3 (10 ounce) packages frozen chopped spinach, thawed"
0.0,0.0,0.05907762050628662,0,"3/4 cup grated Parmesan cheese, divided",1/2 teaspoon ground nutmeg
0.0,0.0,0.009042645804584026,0,salt and pepper to taste,1 cup sliced fresh mushrooms
0.0,0.0,0.05695197731256485,0,"6 tablespoons butter or margarine, divided",1/4 cup all-purpose flour
0.0,0.0,0.07195864617824554,0,1/2 teaspoon salt,1/4 cup all-purpose flour
0.0,0.0,0.022618303075432777,0,2 cups shredded Cheddar cheese,1/4 cup all-purpose flour
1.0,1.0,0.9712356328964233,0,until chicken juices run clear,until chicken juices run clear
0.0,0.0,0.03326405584812164,0,1/8 teaspoon salt,1 cup white sugar
0.0,0.0,0.014246225357055664,0,1/2 teaspoon ground allspice,1 cup white sugar
0.0,0.2222222238779068,0.24575206637382507,0,2 cups chopped dried figs,1 cup chopped walnuts
0.0,0.0,0.0091268140822649,0,until lightly toasted,<no_answer>
1.0,1.0,0.9702052474021912,0,1/2 cup ketchup,1/2 cup ketchup
0.0,0.5,0.15908800065517426,0,4 tablespoons molasses,4 tablespoons unsweetened pineapple juice
1.0,1.0,0.970355749130249,0,2 tablespoons dark rum,2 tablespoons dark rum
1.0,1.0,0.9691495895385742,0,2 tablespoons prepared Dijon-style mustard,2 tablespoons prepared Dijon-style mustard
0.0,0.0,0.010659237392246723,0,salt and pepper to taste,2 tablespoons dark rum
0.0,0.0,0.008962931111454964,0,8 chicken thighs,1/2 cup ketchup
0.0,0.0,0.008962931111454964,0,8 chicken thighs,1/2 cup ketchup
1.0,1.0,0.9653828144073486,0,<no_answer>,<no_answer>
1.0,1.0,0.9700890183448792,0,1/2 cup mayonnaise,1/2 cup mayonnaise
0.0,0.0,0.0477679967880249,0,2 tablespoons prepared horseradish,1/2 cup mayonnaise
0.0,0.2857142984867096,0.11482138931751251,0,1/8 teaspoon dried oregano,1/4 teaspoon paprika
0.0,0.0,0.00924316793680191,0,<no_answer>,"2 Yukon Gold potatoes, cubed"
1.0,1.0,0.9709129333496094,0,1 cup heavy cream,1 cup heavy cream
0.0,0.0,0.009207273833453655,0,<no_answer>,"1 large avocado, peeled and pitted"
0.0,0.20000000298023224,0.10734393447637558,0,1/3 cup sugar,1/2 cup rye or whole wheat flour
0.0,0.0,0.09502705931663513,0,1 tablespoon salt,1/3 cup sugar
0.0,0.3333333432674408,0.4375579357147217,0,5 1/2 cups all-purpose flour,1/2 cup rye or whole wheat flour
0.0,0.0,0.009392487816512585,0,<no_answer>,until smooth and elastic
1.0,1.0,0.9637054800987244,0,190 degrees C,190 degrees C
1.0,1.0,0.9710332751274109,0,3 cups diced cooked chicken,3 cups diced cooked chicken
0.0,0.1428571492433548,0.010721796192228794,0,"1 red bell pepper, seeded and diced","1 (4 ounce) package feta cheese, crumbled"
0.0,0.0,0.03627593070268631,0,6 tablespoons mayonnaise,"1/2 red onion, diced"
0.0,0.0,0.08168640732765198,0,"1 (4 ounce) package feta cheese, crumbled",6 tablespoons sour cream
1.0,1.0,0.9719843864440918,0,"1 (4 ounce) package feta cheese, crumbled","1 (4 ounce) package feta cheese, crumbled"
1.0,1.0,0.9653828144073486,0,<no_answer>,<no_answer>
0.0,0.0,0.009446453303098679,0,<no_answer>,20 to 25 minutes
1.0,1.0,0.9692428708076477,0,2 teaspoons olive oil,2 teaspoons olive oil
0.0,0.0,0.009931690990924835,0,2 teaspoons olive oil,4 (1/2 ounce) slices prosciutto
1.0,1.0,0.9702455401420593,0,"4 boneless, skinless chicken breast halves","4 boneless, skinless chicken breast halves"
0.0,0.1428571492433548,0.015253190882503986,0,1 (10 ounce) can refrigerated large crescent roll dough,4 (1/2 ounce) slices prosciutto
0.0,0.0,0.009679418057203293,0,"1 bunch fresh spinach, rinsed and stems removed",2 teaspoons olive oil
0.0,0.0,0.009235132485628128,0,<no_answer>,4 (1/2 ounce) slices prosciutto
1.0,1.0,0.9692428708076477,0,2 teaspoons olive oil,2 teaspoons olive oil
1.0,1.0,0.9698567390441895,0,2 cups all-purpose flour,2 cups all-purpose flour
0.0,0.0,0.029937895014882088,0,1 teaspoon salt,2 cups all-purpose flour
0.0,0.3333333432674408,0.03214176371693611,0,2 apples,2 cups all-purpose flour
0.0,0.0,0.013953111134469509,0,1/2 teaspoon ground cinnamon,2 apples
0.0,0.0,0.00928112305700779,0,<no_answer>,1 teaspoon salt
1.0,1.0,0.9708018898963928,0,1/2 cup shortening,1/2 cup shortening
1.0,1.0,0.971048891544342,0,1 (18 ounce) package small chocolate chip cookies,1 (18 ounce) package small chocolate chip cookies
0.0,0.2222222238779068,0.08100297302007675,0,1 cup hot fudge topping,"1/4 cup margarine, melted"
0.0,0.0,0.008819658309221268,0,12 cherries,2 quarts vanilla ice cream
0.0,0.0,0.00932248029857874,0,<no_answer>,"2 onions, thinly sliced"
0.0,0.25,0.17959924042224884,0,1 cup sliced cabbage,1/2 cup of the broth/water
1.0,1.0,0.9687079787254333,0,2 tablespoons cornstarch,2 tablespoons cornstarch
1.0,1.0,0.9712421894073486,0,"2 cups chopped, cooked chicken meat","2 cups chopped, cooked chicken meat"
0.0,0.6000000238418579,0.3325052857398987,0,1/2 cup chopped onion,1/2 cup chopped green bell pepper
0.0,0.6000000238418579,0.3325052857398987,0,1/2 cup chopped onion,1/2 cup chopped green bell pepper
0.0,0.1666666716337204,0.20119445025920868,0,1 1/2 cups shredded Cheddar cheese,1/2 cup chopped green bell pepper
1.0,1.0,0.9704957604408264,0,1 1/2 cups shredded Cheddar cheese,1 1/2 cups shredded Cheddar cheese
0.0,0.0,0.07928720116615295,0,2 tablespoons Dijon-style prepared mustard,1/2 cup mayonnaise
0.0,0.0,0.11809930950403214,0,1 tablespoon minced garlic,2 tablespoons Dijon-style prepared mustard
1.0,1.0,0.9682406187057495,0,40 rectangular shortbread cookies,40 rectangular shortbread cookies
0.0,0.0,0.013158883899450302,0,"35 individually wrapped caramels, unwrapped",4 cups milk chocolate chips
1.0,1.0,0.9709752798080444,0,1/4 cup water,1/4 cup water
1.0,1.0,0.9689958691596985,0,until caramel is set,until caramel is set
0.0,0.0,0.009562189690768719,0,<no_answer>,4 cups milk chocolate chips
1.0,1.0,0.9707580804824829,0,2 (14 ounce) cans sweetened condensed milk,2 (14 ounce) cans sweetened condensed milk
0.0,0.2857142984867096,0.1114325225353241,0,2 cups heavy cream,5 cups milk
0.0,0.0,0.008987411856651306,0,1/2 teaspoon salt,3 cups chopped strawberries
0.0,0.2857142984867096,0.0918494313955307,0,3 cups chopped strawberries,5 cups milk
1.0,1.0,0.9708606600761414,0,1/2 cup teriyaki sauce,1/2 cup teriyaki sauce
0.0,0.25,0.13531671464443207,0,1/4 cup soy sauce,1/2 cup white sugar
0.0,0.0,0.012063710018992424,0,2 tablespoons garlic powder,1/2 cup gin
0.0,0.0,0.011732988990843296,0,2 tablespoons garlic powder,1/4 cup gin
0.0,0.0,0.011054078117012978,0,2 dashes liquid smoke flavoring,1/4 cup gin
0.0,0.0,0.009958108887076378,0,2 dashes liquid smoke flavoring,1/2 cup white sugar
0.0,0.1428571492433548,0.00984787568449974,0,"1 1/2 pounds chicken wings, separated at joints, tips discarded",1/2 cup white sugar
0.0,0.0,0.00935492292046547,0,<no_answer>,20 minutes
1.0,1.0,0.9653828144073486,0,<no_answer>,<no_answer>
1.0,1.0,0.9717136025428772,0,1 gallon apple juice,1 gallon apple juice
0.0,0.0,0.011475998908281326,0,3 cups white sugar,1 gallon apple cider
1.0,1.0,0.9692403078079224,0,3 cups white sugar,3 cups white sugar
1.0,1.0,0.9721533060073853,0,1 (750 milliliter) bottle 190 proof grain alcohol,1 (750 milliliter) bottle 190 proof grain alcohol
0.0,0.1666666716337204,0.0747411847114563,0,1 (750 milliliter) bottle 190 proof grain alcohol,1 gallon apple juice
0.0,0.20000000298023224,0.11622302979230881,0,3 1/2 cups unbleached bread flour,1/2 cup warm water
1.0,1.0,0.9723706841468811,0,"1 (11 ounce) can mandarin oranges, drained","1 (11 ounce) can mandarin oranges, drained"
1.0,1.0,0.9723706841468811,0,"1 (11 ounce) can mandarin oranges, drained","1 (11 ounce) can mandarin oranges, drained"
0.0,0.0,0.014464394189417362,0,"1 (8 ounce) can crushed pineapple, drained",1/2 cup milk
0.0,0.5714285969734192,0.3270733952522278,0,"1 (8 ounce) can crushed pineapple, drained","1 (11 ounce) can mandarin oranges, drained"
0.0,0.0,0.061843130737543106,0,"3 1/2 cups frozen whipped topping, thawed",1 cup maraschino cherries
1.0,1.0,0.9708986282348633,0,2 cups shredded coconut,2 cups shredded coconut
0.0,0.5,0.1503741592168808,0,2 cups miniature marshmallows,2 cups shredded coconut
1.0,1.0,0.9703706502914429,0,1/2 cup milk,1/2 cup milk
0.0,0.0,0.06680001318454742,0,1/2 cup chopped pecans,2 cups all-purpose flour
0.0,0.0,0.08772026002407074,0,2 cups all-purpose flour,1/2 cup chopped pecans
0.0,0.0,0.018827099353075027,0,1 teaspoon baking soda,"1/2 cup butter, softened"
0.0,0.25,0.08646726608276367,0,1 cup white sugar,"1/2 cup butter, softened"
1.0,1.0,0.9716303944587708,0,1/2 cup whole bran cereal or wheat germ,1/2 cup whole bran cereal or wheat germ
1.0,1.0,0.9625569581985474,0,175 degrees C,175 degrees C
0.0,0.0,0.009024969302117825,0,<no_answer>,1/2 cup whole bran cereal or wheat germ
0.0,0.0,0.01208284217864275,0,"1/4 cup cottage cheese, whipped",6 (2 inch thick) slices French bread
0.0,0.2222222238779068,0.07602537423372269,0,2 teaspoons white sugar,2 tablespoons lowfat cream cheese
1.0,1.0,0.9692083597183228,0,2 teaspoons white sugar,2 teaspoons white sugar
0.0,0.0,0.06366527825593948,0,3 cups egg substitute,2 teaspoons vanilla extract
1.0,1.0,0.969183623790741,0,8 ounces cream cheese,8 ounces cream cheese
1.0,1.0,0.9710310101509094,0,1/2 cup marshmallow creme,1/2 cup marshmallow creme
0.0,0.0,0.04994036257266998,0,"2 cups frozen whipped topping, thawed",8 ounces cream cheese
0.0,0.0,0.04994036257266998,0,"2 cups frozen whipped topping, thawed",8 ounces cream cheese
1.0,1.0,0.9711652398109436,0,"1 (2 to 3 pound) whole chicken, cut into pieces","1 (2 to 3 pound) whole chicken, cut into pieces"
0.0,0.0,0.023847701027989388,0,"2 onions, chopped",1 tablespoon olive oil
0.0,0.0,0.05075641721487045,0,"1/2 green bell pepper, chopped","3 cloves garlic, crushed"
1.0,1.0,0.9723695516586304,0,1/2 (15 ounce) can tomato sauce,1/2 (15 ounce) can tomato sauce
1.0,1.0,0.9698805212974548,0,1 pinch saffron,1 pinch saffron
0.0,0.0,0.013974475674331188,0,2 cubes  chicken bouillon,1/2 (15 ounce) can tomato sauce
0.0,0.0,0.014998762868344784,0,2 cubes  chicken bouillon,1 1/2 cups uncooked white rice
0.0,0.2222222238779068,0.07340630888938904,0,1 cup beer,1 1/2 cups uncooked white rice
0.0,0.2222222238779068,0.032701924443244934,0,"1 (15 ounce) can peas, drained",1 cup beer
1.0,1.0,0.9728926420211792,0,"1/2 red bell pepper, roasted and sliced","1/2 red bell pepper, roasted and sliced"
0.0,0.5,0.5550273060798645,0,"1/2 green bell pepper, chopped","1/2 red bell pepper, roasted and sliced"
0.0,0.0,0.00902070477604866,0,<no_answer>,"1/2 red bell pepper, roasted and sliced"
0.0,0.0,0.009025813080370426,0,<no_answer>,until lightly browned
0.0,0.0,0.00902070477604866,0,<no_answer>,"1/2 red bell pepper, roasted and sliced"
1.0,1.0,0.9698721766471863,0,1 (16 ounce) package macaroni,1 (16 ounce) package macaroni
