em_testing,f1_score_testing,sas_testing,fold,gold_answers,model_answers
0.0,0.4000000059604645,0.654071569442749,0,1 cup butterscotch chips,"1 cup butter (no substitutes), softened"
1.0,1.0,0.9717181921005249,0,1/2 cup packed brown sugar,1/2 cup packed brown sugar
0.0,0.0,0.06275760382413864,0,2 teaspoons vanilla extract,1/2 cup packed brown sugar
0.0,0.0,0.06452775001525879,0,1/4 cup water,3 cups all-purpose flour
0.0,0.25,0.10806450247764587,0,4 cups confectioners' sugar,3 cups all-purpose flour
1.0,1.0,0.9730009436607361,0,"0) In a microwave, melt butterscotch chips; cool for 10 minutes.","0) In a microwave, melt butterscotch chips; cool for 10 minutes."
0.0,0.0,0.008856906555593014,0,<no_answer>,"0) In a microwave, melt butterscotch chips; cool for 10 minutes."
0.0,0.1111111119389534,0.47235578298568726,0,"1) In a mixing bowl, cream butter and sugars.","0) In a microwave, melt butterscotch chips; cool for 10 minutes."
1.0,1.0,0.9718679189682007,0,"2) Add egg, milk and vanilla; mix well.","2) Add egg, milk and vanilla; mix well."
1.0,1.0,0.9684230089187622,0,3) Beat in melted chips.,3) Beat in melted chips.
0.0,0.0,0.00898569542914629,0,<no_answer>,3) Beat in melted chips.
0.0,0.0,0.015926990658044815,0,5) Cover and refrigerate for 1 hour.,3) Beat in melted chips.
0.0,0.17391304671764374,0.3917611837387085,0,"6) On a floured surface, roll out dough to 1/4-in. thickness.",6) Cut with a floured 4-1/2-in. gingerbread man cookie cutter and a 3-in. round cutter.
1.0,1.0,0.9707000255584717,0,7) Cut with a floured 4-1/2-in. gingerbread man cookie cutter and a 3-in. round cutter.,7) Cut with a floured 4-1/2-in. gingerbread man cookie cutter and a 3-in. round cutter.
1.0,1.0,0.9707000255584717,0,7) Cut with a floured 4-1/2-in. gingerbread man cookie cutter and a 3-in. round cutter.,7) Cut with a floured 4-1/2-in. gingerbread man cookie cutter and a 3-in. round cutter.
1.0,1.0,0.9708649516105652,0,8) Place 2 in. apart on greased baking sheets.,8) Place 2 in. apart on greased baking sheets.
1.0,1.0,0.9692531824111938,0,9) Bake at 375 degrees F for 5-8 minutes or until edges are lightly browned.,9) Bake at 375 degrees F for 5-8 minutes or until edges are lightly browned.
0.0,0.0,0.014744537882506847,0,<no_answer>,9) Bake at 375 degrees F for 5-8 minutes or until edges are lightly browned.
0.0,0.06896551698446274,0.06892663985490799,0,"11) For frosting, combine shortening, water, flour and vanilla in a mixing bowl; mix well.",9) Bake at 375 degrees F for 5-8 minutes or until edges are lightly browned.
